X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-91.86711,47.90322,7780,SMOKE USFS R9-16,18305030,2023/07/24 18:29:45+00,328D2728,,1473,,47.90322,-91.86711,MN,St. Louis,USFS,09,SUPERIOR NF,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18305030
-101.15778,30.9855600000001,7781,BARNHART,17311783,2023/07/24 17:08:24+00,8841731C,417701,2562,grass and desert schrub,30.98556,-101.15778,TX,Crockett,S&PF,TEXAS,TEXAS FOREST SERVICE,West,A,4.68 inches,9 mph,158 degrees ,96 deg. F,107 deg. F ,27 % ,13.2 volts,3.5 (unk),203 degrees,17 mph,793 w/m2,17311781
-123.96703,41.84538,7782,SRF50 PORTABLE,19645961,1900/01/01 00:00:00+00,32B4640E,,413,,41.84538,-123.96703,CA,Del Norte,USFS,05,SIX RIVERS NF,Supervisor's Office,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19645961
-116.43981,48.6947500000001,7783,IPNF QD1,19883022,1900/01/01 00:00:00+00,32332288,,3976,,48.69475,-116.43981,ID,Bonner,USFS,01,IDAHO PANHANDLE NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19883022
-112.06756,43.5204400000001,7784,NRAWS 10 (IDA1),17941046,2023/07/24 19:47:24+00,327BA3E6,,4744,,43.52044,-112.06756,ID,Bonneville,NWS,,,Boise WFO,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17941046
-143.29786,67.02894,7785,GRAPHITE LAKE,16896553,2023/07/24 13:18:24+00,1260B57C,500416,764,Site is a FTS platform mounted on a 20'403 handar tower,67.02894,-143.29786,AK,Yukon-Koyukuk,FWS,REGION 7,ALASKA FIRE SERVICE,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,16896552
-120.46995,38.8173,7786,ENF05 PORTABLE,18555412,1900/01/01 00:00:00+00,32D5422A,,4650,,38.8173,-120.46995,CA,El Dorado,USFS,05,ELDORADO NF,Pacific,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18555408
-87.7957,33.76075,7787,AFCFIREWEATHERPORTABLE,18944527,1900/01/01 00:00:00+00,32B4E21A,,182,,33.76075,-87.7957,AL,,S&PF,ALABAMA,,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18944524
-120.93362,38.5908400000001,7789,BEN BOLT,17090350,2023/07/24 19:59:03+00,CA21B4C0,042612,905,,38.59084,-120.93362,CA,El Dorado,S&PF,CALIFORNIA,CDF,AMADOR-ELDORADO UNIT,A,37.26 inches,8 mph,204 degrees ,89 deg. F,107 deg. F ,23 % ,13.2 volts,4.9 (unk),184 degrees,14 mph,789 w/m2,17090348
-119.98117,34.7400000000001,7791,LPF03 PORTABLE,17074257,1900/01/01 00:00:00+00,32764372,,4290,,34.74,-119.98117,CA,Ventura,USFS,05,LOS PADRES NF,FUELS,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17074257
-90.7524999999999,46.92972,7792,APOSTLE ISLANDS 1,17436702,1900/01/01 00:00:00+00,FA63F7BC,470303,650,,46.92972,-90.7525,WI,,NPS,MIDWEST,APOSTLE ISLANDS,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17436702
-122.92872,39.7624300000001,7793,MNF04 PORTABLE,17283641,1900/01/01 00:00:00+00,328674FC,,4717,"Mendocino National Forest, Indian Dick USFS Guard Station, Yolla Bolly - Middle Eel Wildernes, Trinity County, CA.",39.76243,-122.92872,CA,Trinity,USFS,05,MENDOCINO NF,Upper Lake / Covelo,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17283641
-112.41336,38.2163100000001,7794,FISHLAKE D3 PT #3,17529921,2023/07/24 19:58:54+00,3293F2B6,,10125,Duck Creek,38.21631,-112.41336,UT,Beaver,USFS,04,FISHLAKE NF,BEAVER RD,D,0 inches,7 mph,222 degrees ,72 deg. F,86 deg. F ,34 % ,14 volts,6.2 (unk),237 degrees,17 mph,305 w/m2,17529916
-106.04336,38.84356,7795,PSF2 SALIDA QD,16994410,2023/07/24 19:55:44+00,323EF786,050199,9198,Old Logging Deck,38.84356,-106.04336,CO,Chaffee,USFS,02,PIKE/SAN ISABE NF,SALIDA,D,1.43 inches,5 mph,243 degrees ,85 deg. F,99 deg. F ,14 % ,13.2 volts,5.4 (unk),228 degrees,10 mph,NO DATA,16994408
-97.93389,30.09306,7796,AUSTIN WATER QD,17566225,2023/07/24 19:48:24+00,324403FC,,916,,30.09306,-97.93389,TX,Travis,S&PF,TEXAS,TEXAS FOREST SERVICE,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17566224
-113.03231,40.3872500000001,7797,DUGWAY-N,18934294,2023/07/24 18:24:14+00,32B3754C,,5194,Station sits in the foothills just off of the actual training range on a South Southwest slope.,40.38725,-113.03231,UT,Tooele,DOD,USA,DUGWAY,DUGWAY,A,7.85 inches,9 mph,119 degrees ,92 deg. F,102 deg. F ,19 % ,13.2 volts,3.7 (unk),91 degrees,20 mph,766 w/m2,18934293
-104.98586,40.4471,7798,SMOKE FWS #1,17833481,1900/01/01 00:00:00+00,326A2096,,,,40.4471,-104.98586,,,FWS,REGION 6,,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17833481
-136.10099,58.97776,7800,NUNATAK LOWER,18734875,2023/07/24 18:25:11+00,3962B076,GNLA2,15,,58.97776,-136.10099,AK,,NPS,ALASKA,SEAN Southeast AK Nt,GLBA,A,67.35 inches,2.3 mph,198.10001 degrees ,52.7 deg. F,NO DATA,79.1 % ,14.5 volts,NO DATA,215.10001 degrees,4 mph,265.60001 w/m2,18734873
-84.6249999999999,45.3750000000001,7801,INDIAN RIVER,17281315,2023/07/22 20:12:35+00,080040C8,201702,700,,45.375,-84.625,MI,Cheboygan,S&PF,MICHIGAN,DEPT OF NATURAL RES.,LOWER PENINSULA,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17281314
-118.57661,34.30339,7802,PORTER RANCH,19564041,2023/07/24 19:48:23+00,32B353A0,,1979,,34.30339,-118.57661,CA,Los Angeles,S&PF,CALIFORNIA,LOS ANGELES COUNTY,LA City Fire Dep.,A,43.43 inches,3 mph,194 degrees ,96 deg. F,113 deg. F ,27 % ,13.1 volts,6.3 (unk),197 degrees,9 mph,974 w/m2,19564040
-105.25028,39.7241700000001,7803,LOOKOUT MOUNTAIN,17553446,2023/07/24 17:10:44+00,328F8224,052003,7504,Open ponderosa in Jefferson County CO.,39.72417,-105.25028,CO,Jefferson,S&PF,COLORADO,,,A,17.46 inches,5 mph,107 degrees ,85 deg. F,101 deg. F ,25 % ,13.6 volts,7 (unk),74 degrees,9 mph,768 w/m2,17553446
-110.45683,33.37165,7804,SAN CARLOS #1,17315878,2023/07/24 17:14:23+00,327C34B0,020608,2830,,33.37165,-110.45683,AZ,Gila,BIA,Western,San Carlos Agency,,A,4.72 inches,9 mph,153 degrees ,101 deg. F,NO DATA,18 % ,13.7 volts,NO DATA,159 degrees,15 mph,662 w/m2,17315878
-162.29583,67.92972,7805,KELLY,16903725,2023/07/24 19:56:35+00,3246D060,500934,382,STATION LOCATED NO OF KOTZEBUE. STAGE EQUIPMENT IN KOTZEBUE.,67.92972,-162.29583,AK,Northwest Arctic,NPS,ALASKA,NOATAK NP,,A,6.06 inches,2 mph,222 degrees ,74 deg. F,NO DATA,62 % ,13.5 volts,NO DATA,113 degrees,5 mph,388 w/m2,16903724
-118.45188,34.5018000000001,7806,ANF05 PORTABLE,17445410,1900/01/01 00:00:00+00,328947F4,045495,1671,"Forest Fuels projects
Station placed on Wrightwood fuels project 1/8/13",34.5018,-118.45188,CA,Los Angeles,USFS,05,ANGELES NF,FUELS,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17445410
-110.91861,43.76433,7807,B-T PORTABLE #1,18007627,2023/07/24 19:51:04+00,3293A2CA,,6562,,43.76433,-110.91861,WY,Teton,USFS,04,BRIDGER-TETON NF,,D,.32 inches,3 mph,281 degrees ,77 deg. F,NO DATA,38 % ,13.3 volts,NO DATA,56 degrees,9 mph,NO DATA,18007625
-123.211,42.16625,7808,MEDFORD PORT #2,17504293,1900/01/01 00:00:00+00,3254D20A,,3079,,42.16625,-123.211,OR,,BLM,R9 Columbia Pac NW,MEDFORD,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17504293
-116.20833,43.5650000000001,7809,IRAWS 48,17997180,1900/01/01 00:00:00+00,32D2F390,,2865,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17997172
-118.36083,34.2936100000001,7810,LITTLE TUJUNGA,17335853,2023/07/24 19:54:04+00,3332C222,045411,1390,South facing slop 20 feet above the district office located1/4 mile north of little tujunga canyon road. A trail fromthe fire engine garage leads up to the site. Site is visiblefrom the station compound.  This site is at the base of thefoothill range north of Los Angeles.,34.29361,-118.36083,CA,Los Angeles,USFS,05,ANGELES NF,LARRD,A,25.33 inches,5 mph,195 degrees ,96 deg. F,113 deg. F ,28 % ,13.1 volts,6.3 (unk),206 degrees,10 mph,889 w/m2,17335852
-113.44055,47.90383,7811,SPOTTED BEAR LOOKOUT,19878153,2023/07/24 17:10:39+00,32B85EDA,,7270,,47.90383,-113.44055,MT,Flathead,USFS,01,FLATHEAD NF,Spotted Bear RD,D,.52 inches,3 mph,181 degrees ,81 deg. F,88 deg. F ,24 % ,13.5 volts,5.2 (unk),191 degrees,8 mph,678 w/m2,19878147
-120.07533,34.5166600000001,7812,REFUGIO,18796315,2023/07/24 17:06:14+00,CF100A3C,045223,1465,Located on the south slope of Refugio Pass on a ridge top in mixed chaparral. Area receives frequent and strong sundowner (foehn) wind conditions. Located within a thermal belt with frequent warm and dry nighttime conditions.,34.51666,-120.07533,CA,Santa Barbara,S&PF,CALIFORNIA,SANTA BARBARA COUNTY,SBC Fire,A,59.21 inches,2 mph,179 degrees ,76 deg. F,82 deg. F ,65 % ,13.7 volts,10.2 (unk),177 degrees,6 mph,598 w/m2,18796313
-111.1398,37.2950300000001,7813,LAKE,19082766,1900/01/01 00:00:00+00,327E47D4,,7426,,37.29503,-111.1398,UT,Kane,BLM,R7 Upper CO Basin,KANAB,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19082766
-85.63444,33.6472200000001,7814,SHOAL CREEK,17269789,2023/07/24 17:14:23+00,32765004,012201,908,,33.64722,-85.63444,AL,Cleburne,USFS,08,NF'S IN ALABAMA,"Talladega, NF",A,36.98 inches,6 mph,286 degrees ,84 deg. F,105 deg. F ,55 % ,13.2 volts,8.6 (unk),273 degrees,11 mph,846 w/m2,17269789
-90.27361,37.2405000000001,7815,PIEDMONT,17069850,2023/07/24 18:30:54+00,32567706,239204,840,,37.2405,-90.27361,MO,Wayne,S&PF,MISSOURI,DEPT OF CONSERVATION,SOUTHEAST,A,31.89 inches,9 mph,264 degrees ,84 deg. F,88 deg. F ,63 % ,13.2 volts,9.5 (unk),250 degrees,20 mph,465 w/m2,17069849
-123.3432,40.50552,7816,FRIEND MTN.,16966459,2023/07/24 17:16:03+00,324225DE,040512,4418,RIDGETOP,40.50552,-123.3432,CA,Trinity,USFS,05,SHASTA TRINITY NF,Hayfork,A,38.71 inches,3 mph,321 degrees ,64 deg. F,77 deg. F ,34 % ,12.9 volts,5.2 (unk),340 degrees,9 mph,306 w/m2,16966459
-79.2546399999999,38.43861,7817,NORTH ZONE PORTABLE,18924330,1900/01/01 00:00:00+00,AAC3E6AC,,3651,,38.43861,-79.25464,VA,Augusta,USFS,08,G.WASH & JEFFERSON,04-LEE RD,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18924330
-112.07707,40.40653,7818,OAK SPRINGS,18519561,2023/07/24 18:23:54+00,32D3948C,,5469,,40.40653,-112.07707,UT,Utah,DOD,USA,CAMP WILLIAMS,UTAH,A,0 inches,9 mph,148 degrees ,84 deg. F,95 deg. F ,30 % ,13 volts,8 (unk),165 degrees,17 mph,548 w/m2,18519560
-149.54311,65.8251300000001,7819,ALASKA PORTABLE #6,17915428,2023/07/24 18:28:44+00,32B120C4,,1929,"ISOM CREEK FIRE, AK
9.9KM, 126 DEGREES FROM YUKON RIVER CAMP

BLACK SPUCE, BRUSH, GRASS",65.82513,-149.54311,AK,,BLM,R11 Alaska,ALASKA FIRE SERVICE,,A,5.56 inches,2 mph,320 degrees ,63 deg. F,76 deg. F ,72 % ,13.4 volts,14.2 (unk),209 degrees,5 mph,427 w/m2,17915428
-161.0709,65.1960700000001,7820,HAYCOCK,16785192,2023/07/24 17:19:51+00,32437758,500214,405,"STATION LOCATED NE OF NOME.
Station moved to new loc. in 2015",65.19607,-161.0709,AK,Nome,BLM,R11 Alaska,ALASKA FIRE SERVICE,WASHINGTON D.C.,A,7.14 inches,3 mph,298 degrees ,57 deg. F,NO DATA,92 % ,13.9 volts,NO DATA,284 degrees,6 mph,97 w/m2,16785191
-80.79794,25.25417,7821,EVERGLADES PORTABLE 1,18176528,1900/01/01 00:00:00+00,32D782C0,088001,5,,25.25417,-80.79794,FL,Miami-Dade,NPS,SOUTHEAST,EVERGLADES NP,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18176527
-90.2608299999999,38.61278,7822,MBOT,18248722,2023/07/24 17:19:24+00,32D3A116,234801,510,On the Missouri Botanical Gardens ground in St. Louis.,38.61278,-90.26083,MO,St. Louis,S&PF,MISSOURI,DEPT OF CONSERVATION,MO BOT GARDENS,A,26.03 inches,4 mph,113 degrees ,89 deg. F,98 deg. F ,54 % ,13.7 volts,9.1 (unk),85 degrees,11 mph,737 w/m2,18248721
-111.96111,44.9475,7825,BURNT CREEK,17549859,2023/07/24 18:43:54+00,AAA216E0,245506,6954,,44.9475,-111.96111,MT,Beaverhead,USFS,01,BEAVERHEAD/DEERLODGE,Madison RD,A,6.87 inches,4 mph,200 degrees ,77 deg. F,79 deg. F ,29 % ,13.4 volts,6.7 (unk),232 degrees,8 mph,302 w/m2,17549859
-105.12403,39.7141500000001,7827,SMOKE 660,19875842,1900/01/01 00:00:00+00,32B7EBC6,,5680,,39.71415,-105.12403,CO,Jefferson,USFS,WO,,FAM,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19875842
-114.90035,43.61972,7828,FLECK SUMMIT,16991294,2023/07/24 18:39:14+00,3267A5E4,102802,6482,"The station is on top of a ridge. It is situated in the
middle of 3 drainages. Big Smokey, South FK of the Boise,
and Little Smokey.
The station has a pole fence around it.",43.61972,-114.90035,ID,Camas,USFS,04,SAWTOOTH NF,,A,.17 inches,3 mph,336 degrees ,65 deg. F,68 deg. F ,56 % ,13.6 volts,5 (unk),213 degrees,23 mph,133 w/m2,16991293
-118.98117,34.7673100000001,7829,LPF04 PORTABLE ,17209912,1900/01/01 00:00:00+00,327167AA,,7743,,34.76731,-118.98117,CA,Ventura,USFS,05,LOS PADRES NF,FUELS,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17209912
-123.24918,40.7421600000001,7830,BIG BAR,16964411,2023/07/24 17:20:44+00,323AB1B6,040501,1722,"RIDGETOP, 20' WS HEIGHT, LUNAR TOWER, VOICE SYNTH",40.74216,-123.24918,CA,Trinity,USFS,05,SHASTA TRINITY NF,Big Bar,A,41.36 inches,3 mph,269 degrees ,73 deg. F,87 deg. F ,35 % ,13.4 volts,6.5 (unk),271 degrees,8 mph,423 w/m2,16964411
-81.36652,29.09815,7831,LAKE WOODRUFF,18637590,2023/07/24 17:17:44+00,32B0F456,,16,,29.09815,-81.36652,FL,Volusia,FWS,REGION 4,LAKE WOODRUFF NWR,,A,25.18 inches,3 mph,207 degrees ,92 deg. F,NO DATA,56 % ,13.6 volts,NO DATA,252 degrees,11 mph,708 w/m2,18637589
-120.21017,38.0117500000001,7832,STF01 PORTABLE,18714171,1900/01/01 00:00:00+00,AAB60732,,4800,,38.01175,-120.21017,CA,Alpine,USFS,05,STANISLAUS NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18714171
-105.692,45.991,7833,MILES CITY PORTABLE_2014,17502312,2023/07/24 18:36:54+00,327AF160,244004,3187,,45.991,-105.692,MT,Custer,BLM,R5 Missouri Basin,MILES CITY,,A,4.33 inches,8 mph,142 degrees ,101 deg. F,114 deg. F ,13 % ,13 volts,4 (unk),148 degrees,19 mph,764 w/m2,17502310
-131.36611,55.5297200000001,7834,SHELTER COVE,17004333,2023/07/24 19:55:15+00,3249009A,501042,492,"FIRE WX ZONE: 40
RIDGE SITE",55.52972,-131.36611,AK,Ketchikan Gateway,USFS,10,TONGASS NF,KETCHIKAN AREA,A,79.55 inches,4 mph,226 degrees ,75 deg. F,NO DATA,57 % ,13.4 volts,NO DATA,216 degrees,11 mph,663 w/m2,17004332
-116.20833,43.5650000000001,7837,DEPOT TEST BLDG LEFT,17526332,1900/01/01 00:00:00+00,329030A6,,2865,,43.565,-116.20833,ID,Ada,BLM,,,,A,6.06 inches,2 mph,205 degrees ,68 deg. F,67 deg. F ,56 % ,12.9 volts,9.7 (unk),209 degrees,6 mph,0 w/m2,17526332
-89.3040599999999,34.6981700000001,7838,WINBORN,17153314,2023/07/24 17:09:54+00,3332B4B2,220202,500,,34.69817,-89.30406,MS,Marshall,USFS,08,NF'S IN MISSISSIPPI,HOLLY SPRINGS R.D.,A,39.34 inches,4 mph,211 degrees ,88 deg. F,110 deg. F ,57 % ,13.2 volts,9 (unk),216 degrees,7 mph,770 w/m2,17153314
-121.568,36.3114200000001,7839,LPF01 PORTABLE,18729488,2023/07/24 19:46:04+00,AAB6C22C,,5082,,36.31142,-121.568,CA,Monterey,USFS,05,LOS PADRES NF,MONTERY RD,A,56.9 inches,2 mph,270 degrees ,84 deg. F,101 deg. F ,21 % ,13.2 volts,3.4 (unk),39 degrees,5 mph,966 w/m2,18729487
-111.36741,44.42051,7840,ISLAND PARK,17039419,2023/07/24 19:54:23+00,32383256,102105,6337,100 feet north of Island Park Ranger Station,44.42051,-111.36741,ID,Fremont,USFS,04,CARIBOU/TARGHEE NF,ISLAND PARK DISTRICT,A,29.41 inches,9 mph,138 degrees ,78 deg. F,76 deg. F ,39 % ,13.6 volts,12.6 (unk),131 degrees,18 mph,NO DATA,17039418
-93.74361,36.6488900000001,7841,MARK TWAIN PORTABLE,17353254,1900/01/01 00:00:00+00,32B90C5C,,1487,,36.64889,-93.74361,MO,Barry,USFS,09,MARK TWAIN NF,Ava,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17353249
-112.83528,48.2927800000001,7842,HEART BUTTE,17453321,1900/01/01 00:00:00+00,15C1A6C8,,4439,,48.29278,-112.83528,MT,,NWS,NOT APPLICABLE,NOT APPLICABLE,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17453320
-112.12511,36.9608900000001,7843,ARIZONA STRIP PORTABLE,17524799,1900/01/01 00:00:00+00,328FA4C8,,6482,,36.96089,-112.12511,AZ,,BLM,R8 Lower CO Basin,ARIZONA STRIP,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17524799
-83.69611,36.6036100000001,7844,YELLOW CREEK,17314073,2023/07/24 18:26:54+00,FA41A3DA,159801,1090,,36.60361,-83.69611,KY,,NPS,SOUTHEAST,CUMBERLAND GAP NHP,,A,27.79 inches,2 mph,331 degrees ,87 deg. F,100 deg. F ,45 % ,13.3 volts,9.5 (unk),338 degrees,9 mph,823 w/m2,17314073
-122.93214,40.7536500000001,7845,FIVE CENT,16994909,2023/07/24 17:20:53+00,323640AE,040520,2602,"Fixed station. Located Weaverville Basin, 3/4 mile NW of Weaverville Airport, between Five Cent Gulch and Ten Cent Gulch. Vegetation is mixed conifers, brush & grass. Station relocated to this site on 21July2017. New site is 1/2 mile SSW (245 degrees)from old site and is 100 feet higher.",40.75365,-122.93214,CA,Trinity,USFS,05,SHASTA TRINITY NF,Weaverville,A,37.44 inches,2 mph,216 degrees ,74 deg. F,94 deg. F ,36 % ,13.5 volts,5.3 (unk),216 degrees,6 mph,662 w/m2,16994909
-80.0377799999999,38.2244400000001,7846,MARLINTON,17060650,2023/07/24 18:37:59+00,33349290,464203,3082,Located at Ranger Station,38.22444,-80.03778,WV,Pocahontas,USFS,09,MONONGAHELA NF,MARLINTON RD,A,8.06 inches,3 mph,249 degrees ,79 deg. F,103 deg. F ,53 % ,13.6 volts,8.5 (unk),269 degrees,7 mph,811 w/m2,17060649
-111.41194,41.63167,7849,RED SPUR,17447965,2023/07/24 17:07:04+00,3289726E,420206,8872,,41.63167,-111.41194,UT,Cache,USFS,04,WASATCH NF,,A,6.57 inches,11 mph,337 degrees ,70 deg. F,NO DATA,39 % ,13.6 volts,NO DATA,327 degrees,19 mph,524 w/m2,17447964
-118.40389,45.11389,7850,J RIDGE,16999985,2023/07/24 18:28:25+00,3262673A,351413,5180,"STATION SITS ON POINT OF RIDGE OVERLOOKING VALLEY TO SOUTH.MIXED CONIFERS; PREDOMINANTLY P-PINE.",45.11389,-118.40389,OR,Union,USFS,06,WALLOWA-WHITMAN NF,,A,9.4 inches,1 mph,298 degrees ,74 deg. F,NO DATA,41 % ,13.4 volts,NO DATA,98 degrees,5 mph,414 w/m2,16999985
-118.90333,34.90167,7851,GRAPEVINE PEAK,17519635,2023/07/24 17:13:44+00,CA522300,045021,4647,,34.90167,-118.90333,CA,Kern,S&PF,CALIFORNIA,KERN COUNTY FIRE,,A,15.2 inches,4 mph,35 degrees ,81 deg. F,92 deg. F ,28 % ,12.3 volts,5.2 (unk),32 degrees,7 mph,709 w/m2,17519635
-113.15233,47.12739,7852,LOLO PORTABLE #4,18453035,1900/01/01 00:00:00+00,3289C1E0,,4161,Monture Guard Station just southeast of the corral.,47.12739,-113.15233,MT,Missoula,USFS,01,LOLO NF,SEELEY LAKE RD,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18453033
-113.25239,44.93656,7853,BRENNER,16825641,2023/07/24 19:47:24+00,325AA0F2,245409,6631,"ROLLING DESERT MOUNTAINS TO THE EAST, RUNNING NORTH TO SOUTHSTATION SITS ABOVE A LOW GRASSY VALLEY TO THE WEST.SITE IS APPROX. 150 FEET BELOW AND WEST OF A KNOLL.LAND COVER IS ALL SAGEBRUSH AND ROCKS.",44.93656,-113.25239,MT,Beaverhead,USFS,01,BEAVERHEAD/DEERLODGE,Dillon RD,A,5.89 inches,16 mph,227 degrees ,74 deg. F,77 deg. F ,31 % ,13.4 volts,6 (unk),197 degrees,25 mph,209 w/m2,16825641
-118.97124,34.7790900000001,7854,LPF05 PORTABLE (FRAZIER),18729757,1900/01/01 00:00:00+00,AAB6E4C0,,7838,,34.77909,-118.97124,CA,Ventura,USFS,05,LOS PADRES NF,MOUNT PINOS RD,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18729757
-109.61111,43.6794400000001,7855,ELKHORN,16929583,2023/07/24 19:57:54+00,323A114E,481410,8085,"the site is located NE of Dubois Wy. General air flow isgood. Vegetation is primary doug fir and spruce, sparceat site but dense to the north. High mtn peaks to the northsituated in bowl type setting.",43.67944,-109.61111,WY,Fremont,USFS,02,SHOSHONE NF,DUBOIS RD,A,6.98 inches,13 mph,213 degrees ,74 deg. F,NO DATA,34 % ,13.4 volts,NO DATA,242 degrees,23 mph,345 w/m2,16929582
-120.50292,39.6362500000001,7856,TNF01 PORTABLE,17115452,1900/01/01 00:00:00+00,326C80A0,041891,7314,,39.63625,-120.50292,CA,Sierra,USFS,05,TAHOE NF,YUBA RIVER RD,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17115452
-82.56557,35.5848300000001,7857,SMOKE USFS R8-33,18673155,1900/01/01 00:00:00+00,32D5D748,,2000,,35.58483,-82.56557,NC,Buncombe,USFS,08,NF'S IN N. CAROLINA,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18673155
-119.50585,37.2330700000001,7858,NORTH FORK,17115986,2023/07/24 19:55:14+00,326CA64C,044204,2721,"Perennial grass, 2 - 3 ft. tall, with intermediate live &
black oaks with ponderosa pine. Brush type is Manzanita &
ceanothus.
Annual temperature average: 20-110 degrees.
Annual snow average: 1-2 ft.",37.23307,-119.50585,CA,Madera,USFS,05,SIERRA NF,BASS LAKE RD,A,55.74 inches,2 mph,229 degrees ,94 deg. F,112 deg. F ,26 % ,13.1 volts,4.8 (unk),264 degrees,7 mph,NO DATA,17115986
-96.91639,28.8636100000001,7859,VICTORIA,17323298,2023/07/24 20:04:34+00,8840C268,418202,23,,28.86361,-96.91639,TX,Victoria,S&PF,TEXAS,TEXAS FOREST SERVICE,South,A,18.25 inches,16 mph,138 degrees ,97 deg. F,113 deg. F ,44 % ,13.2 volts,8.9 (unk),132 degrees,24 mph,987 w/m2,17323297
-122.72453,39.65162,7860,ALDER SPRINGS,17006640,2023/07/24 18:24:24+00,323A4132,041101,4543,"Fire Weather Forecast Zone 595
Fire Danger Rating Area 165
Timbered ridgetop
STATION IS LOCATED AT ALDER SPRINGS WORK STATION",39.65162,-122.72453,CA,Glenn,USFS,05,MENDOCINO NF,GRINDSTONE RD,A,36.3 inches,3 mph,149 degrees ,78 deg. F,92 deg. F ,35 % ,13.3 volts,4.4 (unk),152 degrees,8 mph,838 w/m2,17006639
